"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/08/2019","AQS","410670004","7","6","ug/m3 SC","6","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"06/14/2019","AQS","410670004","7","6","ug/m3 SC","6","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"06/20/2019","AQS","410670004","7","7","ug/m3 SC","6","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"06/26/2019","AQS","410670004","7","7","ug/m3 SC","6","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"07/02/2019","AQS","410670004","7","4","ug/m3 SC","4","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"07/08/2019","AQS","410670004","7","7","ug/m3 SC","6","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"07/14/2019","AQS","410670004","7","32","ug/m3 SC","30","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"07/20/2019","AQS","410670004","7","10","ug/m3 SC","9","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"07/26/2019","AQS","410670004","7","10","ug/m3 SC","9","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"08/01/2019","AQS","410670004","7","5","ug/m3 SC","5","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"08/07/2019","AQS","410670004","7","15","ug/m3 SC","14","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"08/13/2019","AQS","410670004","7","9","ug/m3 SC","8","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"08/19/2019","AQS","410670004","7","9","ug/m3 SC","8","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"08/25/2019","AQS","410670004","7","11","ug/m3 SC","10","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"08/31/2019","AQS","410670004","7","10","ug/m3 SC","9","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"09/06/2019","AQS","410670004","7","21","ug/m3 SC","19","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"09/12/2019","AQS","410670004","7","8","ug/m3 SC","7","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"09/18/2019","AQS","410670004","7","1","ug/m3 SC","1","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"09/24/2019","AQS","410670004","7","13","ug/m3 SC","12","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"10/01/2019","AQS","410670004","7","8","ug/m3 SC","7","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"10/06/2019","AQS","410670004","7","11","ug/m3 SC","10","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"10/12/2019","AQS","410670004","7","21","ug/m3 SC","19","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"10/18/2019","AQS","410670004","7","9","ug/m3 SC","8","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"10/24/2019","AQS","410670004","7","21","ug/m3 SC","19","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"11/02/2019","AQS","410670004","7","31","ug/m3 SC","29","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"11/05/2019","AQS","410670004","7","14","ug/m3 SC","13","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"11/11/2019","AQS","410670004","7","10","ug/m3 SC","9","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"11/17/2019","AQS","410670004","7","17","ug/m3 SC","16","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"11/23/2019","AQS","410670004","7","28","ug/m3 SC","26","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"11/29/2019","AQS","410670004","7","15","ug/m3 SC","14","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"12/05/2019","AQS","410670004","7","35","ug/m3 SC","32","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"12/11/2019","AQS","410670004","7","9","ug/m3 SC","8","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"12/17/2019","AQS","410670004","7","15","ug/m3 SC","14","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"12/23/2019","AQS","410670004","7","9","ug/m3 SC","8","Hillsboro - Hare Field","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.528501","-122.972398"
"03/16/2019","AQS","410670005","7","16","ug/m3 SC","15","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/22/2019","AQS","410670005","7","12","ug/m3 SC","11","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"03/28/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"04/03/2019","AQS","410670005","7","8","ug/m3 SC","7","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"04/09/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"04/15/2019","AQS","410670005","7","8","ug/m3 SC","7","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"04/21/2019","AQS","410670005","7","11","ug/m3 SC","10","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"04/27/2019","AQS","410670005","7","12","ug/m3 SC","11","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"05/03/2019","AQS","410670005","7","12","ug/m3 SC","11","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"05/09/2019","AQS","410670005","7","18","ug/m3 SC","17","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"05/15/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"05/21/2019","AQS","410670005","7","8","ug/m3 SC","7","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"05/27/2019","AQS","410670005","7","9","ug/m3 SC","8","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"06/02/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"06/08/2019","AQS","410670005","7","8","ug/m3 SC","7","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"06/14/2019","AQS","410670005","7","9","ug/m3 SC","8","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"06/20/2019","AQS","410670005","7","12","ug/m3 SC","11","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"06/26/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"07/02/2019","AQS","410670005","7","9","ug/m3 SC","8","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"07/08/2019","AQS","410670005","7","13","ug/m3 SC","12","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"07/14/2019","AQS","410670005","7","8","ug/m3 SC","7","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"07/20/2019","AQS","410670005","7","13","ug/m3 SC","12","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"07/26/2019","AQS","410670005","7","15","ug/m3 SC","14","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"08/01/2019","AQS","410670005","7","12","ug/m3 SC","11","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"08/07/2019","AQS","410670005","7","18","ug/m3 SC","17","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"08/11/2019","AQS","410670005","7","8","ug/m3 SC","7","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"08/13/2019","AQS","410670005","7","16","ug/m3 SC","15","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"08/19/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"08/25/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"08/31/2019","AQS","410670005","7","15","ug/m3 SC","14","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"09/06/2019","AQS","410670005","7","16","ug/m3 SC","15","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"09/12/2019","AQS","410670005","7","13","ug/m3 SC","12","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"09/18/2019","AQS","410670005","7","6","ug/m3 SC","6","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"09/24/2019","AQS","410670005","7","14","ug/m3 SC","13","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"09/30/2019","AQS","410670005","7","6","ug/m3 SC","6","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"10/06/2019","AQS","410670005","7","14","ug/m3 SC","13","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"10/12/2019","AQS","410670005","7","23","ug/m3 SC","21","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"10/18/2019","AQS","410670005","7","13","ug/m3 SC","12","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"10/24/2019","AQS","410670005","7","22","ug/m3 SC","20","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"10/30/2019","AQS","410670005","7","11","ug/m3 SC","10","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"11/05/2019","AQS","410670005","7","27","ug/m3 SC","25","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"11/11/2019","AQS","410670005","7","10","ug/m3 SC","9","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"11/17/2019","AQS","410670005","7","14","ug/m3 SC","13","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"11/23/2019","AQS","410670005","7","37","ug/m3 SC","34","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"11/29/2019","AQS","410670005","7","15","ug/m3 SC","14","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"12/05/2019","AQS","410670005","7","32","ug/m3 SC","30","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"12/11/2019","AQS","410670005","7","11","ug/m3 SC","10","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"12/17/2019","AQS","410670005","7","23","ug/m3 SC","21","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
"12/23/2019","AQS","410670005","7","12","ug/m3 SC","11","Tualatin Bradbury Court (TBC) - Near Road Site","1","100.0000","81102","PM10 Total 0-10um STP","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","067","Washington","45.3992","-122.7455"
