"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/25/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"03/26/2017","AQS","410510080","1","0.033","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"03/27/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"03/28/2017","AQS","410510080","1","0.048","ppm","44","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"03/29/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"03/30/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"03/31/2017","AQS","410510080","1","0.035","ppm","32","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/01/2017","AQS","410510080","1","0.026","ppm","24","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/02/2017","AQS","410510080","1","0.044","ppm","41","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/03/2017","AQS","410510080","1","0.039","ppm","36","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/04/2017","AQS","410510080","1","0.034","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/05/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/06/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/07/2017","AQS","410510080","1","0.049","ppm","45","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/08/2017","AQS","410510080","1","0.042","ppm","39","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/09/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/10/2017","AQS","410510080","1","0.044","ppm","41","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/11/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/12/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/13/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/14/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/15/2017","AQS","410510080","1","0.045","ppm","42","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/16/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/17/2017","AQS","410510080","1","0.039","ppm","36","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/18/2017","AQS","410510080","1","0.048","ppm","44","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/19/2017","AQS","410510080","1","0.035","ppm","32","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/20/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/21/2017","AQS","410510080","1","0.045","ppm","42","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/22/2017","AQS","410510080","1","0.046","ppm","43","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/23/2017","AQS","410510080","1","0.037","ppm","34","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/24/2017","AQS","410510080","1","0.029","ppm","27","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/25/2017","AQS","410510080","1","0.034","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/26/2017","AQS","410510080","1","0.045","ppm","42","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/27/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/28/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/29/2017","AQS","410510080","1","0.044","ppm","41","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"04/30/2017","AQS","410510080","1","0.046","ppm","43","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/01/2017","AQS","410510080","1","0.034","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/02/2017","AQS","410510080","1","0.015","ppm","14","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/03/2017","AQS","410510080","1","0.025","ppm","23","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/04/2017","AQS","410510080","1","0.035","ppm","32","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/05/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/06/2017","AQS","410510080","1","0.044","ppm","41","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/07/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/08/2017","AQS","410510080","1","0.044","ppm","41","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/09/2017","AQS","410510080","1","0.053","ppm","49","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/10/2017","AQS","410510080","1","0.018","ppm","17","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/11/2017","AQS","410510080","1","0.02","ppm","19","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/12/2017","AQS","410510080","1","0.018","ppm","17","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/13/2017","AQS","410510080","1","0.014","ppm","13","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/14/2017","AQS","410510080","1","0.016","ppm","15","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/15/2017","AQS","410510080","1","0.036","ppm","33","Portland - SE Lafayette","14","82.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/16/2017","AQS","410510080","1","0.037","ppm","34","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/17/2017","AQS","410510080","1","0.027","ppm","25","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/18/2017","AQS","410510080","1","0.036","ppm","33","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/19/2017","AQS","410510080","1","0.038","ppm","35","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/20/2017","AQS","410510080","1","0.037","ppm","34","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/21/2017","AQS","410510080","1","0.046","ppm","43","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/22/2017","AQS","410510080","1","0.059","ppm","64","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/23/2017","AQS","410510080","1","0.047","ppm","44","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/24/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/25/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/26/2017","AQS","410510080","1","0.045","ppm","42","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/27/2017","AQS","410510080","1","0.055","ppm","51","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/28/2017","AQS","410510080","1","0.048","ppm","44","Portland - SE Lafayette","13","76.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/29/2017","AQS","410510080","1","0.032","ppm","30","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/30/2017","AQS","410510080","1","0.015","ppm","14","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"05/31/2017","AQS","410510080","1","0.036","ppm","33","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/01/2017","AQS","410510080","1","0.03","ppm","28","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/02/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/03/2017","AQS","410510080","1","0.035","ppm","32","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/04/2017","AQS","410510080","1","0.042","ppm","39","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/05/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/06/2017","AQS","410510080","1","0.054","ppm","50","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/07/2017","AQS","410510080","1","0.046","ppm","43","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/08/2017","AQS","410510080","1","0.039","ppm","36","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/09/2017","AQS","410510080","1","0.03","ppm","28","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/10/2017","AQS","410510080","1","0.03","ppm","28","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/11/2017","AQS","410510080","1","0.034","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/12/2017","AQS","410510080","1","0.023","ppm","21","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/14/2017","AQS","410510080","1","0.032","ppm","30","Portland - SE Lafayette","15","88.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/15/2017","AQS","410510080","1","0.012","ppm","11","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/16/2017","AQS","410510080","1","0.018","ppm","17","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/17/2017","AQS","410510080","1","0.037","ppm","34","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/18/2017","AQS","410510080","1","0.027","ppm","25","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/19/2017","AQS","410510080","1","0.038","ppm","35","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/20/2017","AQS","410510080","1","0.025","ppm","23","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/21/2017","AQS","410510080","1","0.035","ppm","32","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/22/2017","AQS","410510080","1","0.051","ppm","47","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/23/2017","AQS","410510080","1","0.057","ppm","58","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/24/2017","AQS","410510080","1","0.049","ppm","45","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/25/2017","AQS","410510080","1","0.07","ppm","100","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/26/2017","AQS","410510080","1","0.035","ppm","32","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/27/2017","AQS","410510080","1","0.038","ppm","35","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/28/2017","AQS","410510080","1","0.033","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/29/2017","AQS","410510080","1","0.038","ppm","35","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"06/30/2017","AQS","410510080","1","0.053","ppm","49","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/01/2017","AQS","410510080","1","0.033","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/02/2017","AQS","410510080","1","0.033","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/03/2017","AQS","410510080","1","0.034","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/04/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/05/2017","AQS","410510080","1","0.055","ppm","51","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/06/2017","AQS","410510080","1","0.059","ppm","64","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/07/2017","AQS","410510080","1","0.031","ppm","29","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/08/2017","AQS","410510080","1","0.043","ppm","40","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/09/2017","AQS","410510080","1","0.025","ppm","23","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/10/2017","AQS","410510080","1","0.032","ppm","30","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/11/2017","AQS","410510080","1","0.032","ppm","30","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/12/2017","AQS","410510080","1","0.039","ppm","36","Portland - SE Lafayette","14","82.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/13/2017","AQS","410510080","1","0.031","ppm","29","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/14/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/15/2017","AQS","410510080","1","0.034","ppm","31","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/16/2017","AQS","410510080","1","0.03","ppm","28","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/17/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/18/2017","AQS","410510080","1","0.041","ppm","38","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/19/2017","AQS","410510080","1","0.031","ppm","29","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/20/2017","AQS","410510080","1","0.025","ppm","23","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/21/2017","AQS","410510080","1","0.04","ppm","37","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/22/2017","AQS","410510080","1","0.018","ppm","17","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/23/2017","AQS","410510080","1","0.026","ppm","24","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/24/2017","AQS","410510080","1","0.045","ppm","42","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/25/2017","AQS","410510080","1","0.044","ppm","41","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/26/2017","AQS","410510080","1","0.029","ppm","27","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/27/2017","AQS","410510080","1","0.025","ppm","23","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/28/2017","AQS","410510080","1","0.032","ppm","30","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/29/2017","AQS","410510080","1","0.035","ppm","32","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
"07/30/2017","AQS","410510080","1","0.026","ppm","24","Portland - SE Lafayette","17","100.0000","44201","Ozone","38900","Portland-Vancouver-Hillsboro, OR-WA","41","Oregon","051","Multnomah","45.496641","-122.602877"
